0.9881562948146927 0.9693925157372946 0.16534920039045176
0.8353994312097467 0.5733928337407541 0.7904486625742537
0.9437397764006382 0.3053462690635439 0.5493944680143606
0.7547469363729289 0.5324275528349153 0.8427874998596476
0.17674997645842339 0.23926742334611706 0.13139967929118068
0.9258246996108843 0.11596500514125441 0.5302772686962174
0.9308495008238319 0.6567655115267311 0.6205989826369227
0.22082979888005527 0.6338161660651138 0.28400521310762594
0.5392562463282395 0.20444825655123922 0.8111309586352896
0.8216952775421996 0.9196746186098569 0.25867741717871684
0.2534961025479485 0.02699480547313915 0.5716313374492852
0.8772244054011626 0.8146226451053066 0.05036547450663098
0.2901133458259356 0.7057002151574472 0.8497064479677116
0.6612838293283377 0.566174273720715 0.663511647813209
0.2451219957127827 0.06990939949600983 0.5201285047219355
0.5932430590507195 0.2080659544293293 0.014661198742537795
0.4802080978258174 0.0689058106982563 0.4389837071266317
0.9663187928563097 0.099535429484234 0.8157228931202775
0.0449635457656139 0.01117866401263723 0.15524114522598254
0.04665480561403412 0.5688850648546138 0.21896024477025844
